TA_ID,TAMBON_T,TAMBON_E,AM_ID,LAT,LONG
920702,ต. วังมะปราง,Wang Maprang,9207,7.656,99.382
190215,ต. ท่ามะปราง,Tha Maprang,1902,14.483,101.103
360406,ต. โนนกอก,Non Kok,3604,16.171,101.949
160308,ต. เพนียด,Phaniat,1603,15.036,100.812
301702,ต. ประสุข,Prasuk,3017,15.342,102.685
610701,ต. ลานสัก,Lan Sak,6107,15.486,99.544
801103,ต. ทุ่งใหญ่,Thung Yai,8011,8.366,99.429
440307,ต. หนองเหล็ก,Nong Lek,4403,16.134,102.948
301605,ต. หินดาด,Hin Dat,3016,14.995,102.565
401610,ต. หนองกุงธนสาร,Nong Kung Thanasan,4016,16.65,102.437
600507,ต. ตาขีด,Ta Khit,6005,16.017,99.917
302701,ต. เมืองยาง,Mueang Yang,3027,15.418,102.886
370107,ต. คึมใหญ่,Khuem Yai,3701,15.948,104.751
820301,ต. กะปง,Kapong,8203,8.648,98.468
610703,ต. ป่าอ้อ,Pa O,6107,15.408,99.519
910702,ต. นิคมพัฒนา,Nikhom Phatthana,9107,6.95,99.931
500912,ต. โป่งน้ำร้อน,Pong Nam Ron,5009,20.061,99.121
361002,ต. กวางโจน,Kwang Chon,3610,16.282,102.232
710106,ต. หนองบัว,Nong Bua,7101,14.05,99.417
510404,ต. ดงดำ,Dong Dam,5104,17.742,99.062
402301,ต. กุดธาตุ,Kut That,4023,16.834,102.308
401803,ต. วังแสง,Wang Saeng,4018,16.013,102.482
301008,ต. มะค่า,Makha,3010,15.315,102.321
621001,ต. บึงสามัคคี,Bueng Samakkhi,6210,16.285,99.985
102105,แขวง ท่าข้าม,,1021,13.555,100.434
301608,ต. หลุ่งประดู่,Lung Pradu,3016,15.06,102.582
361501,ต. หนองฉิม,Nong Chim,3615,15.559,101.968
800811,ต. ตลิ่งชัน,Taling Chan,8008,8.783,99.821
390112,ต. โนนทัน,Non Than,3901,17.245,102.503
480312,ต. รามราช,Rammarat,4803,17.468,104.635
450207,ต. หนองแวง,Nong Waeng,4502,15.741,103.631
411806,ต. บ้านหยวก,Ban Yuak,4118,17.697,102.187
601102,ต. ห้วยน้ำหอม,Huai Nam Hom,6011,15.729,99.696
350807,ต. กุดเชียงหมี,Kut Chiang Mi,3508,16.313,104.446
160412,ต. เกาะรัง,Ko Rang,1604,15.318,101.251
411104,ต. โพนสูง,Phon Sung,4111,17.672,103.296
400701,ต. น้ำพอง,Nam Phong,4007,16.76,102.825
610613,ต. หนองบ่มกล้วย,Nong Bom Kluai,6106,15.021,99.73
720604,ต. สระกระโจม,Sa Krachom,7206,14.643,99.865
660203,ต. หนองพระ,Nong Phra,6602,16.342,100.566
250706,ต. คำโตนด,Kham Tanot,2507,14.112,101.597
670711,ต. วังโบสถ์,Wang Bot,6707,16.057,101.147
340205,ต. ลาดควาย,Lat Khwai,3402,15.564,105.329
620203,ต. หนองทอง,Nong Thong,6202,16.417,99.756
471104,ต. โพนงาม,Phon Ngam,4711,17.757,104.006
470115,ต. ดงมะไฟ,Dong Mafai,4701,17.059,104.105
220803,ต. สามพี่น้อง,Sam Phi Nong,2208,12.977,101.817
670209,ต. ตะกุดไร,Takut Lai,6702,16.18,100.726
670407,ต. วังบาล,Wang Ban,6704,16.929,101.156
520902,ต. ผาปัง,Pha Pang,5209,17.564,99.069
380802,ต. หนองเดิ่น,,3808,18.294,103.925
343102,ต. โพนเมือง,Phon Mueang,3431,15.492,104.891
431505,ต. อุดมพร,Udom Phon,4315,17.891,103.357
800706,ต. บ้านตูล,Ban Tun,8007,8.07,100
161102,ต. บ่อทอง,Bo Thong,1611,15.293,100.652
311006,ต. หนองกระทิง,Nong Kathing,3110,14.974,102.76
330601,ต. ไพรบึง,Phrai Bueng,3306,14.744,104.373
860302,ต. ทะเลทรัพย์,Thale Sap,8603,10.727,99.267
411107,ต. บ้านชัย,Ban Chai,4111,17.623,103.19
220211,ต. ตกพรม,Tok Phrom,2202,12.625,102.339
502304,ต. ห้วยแก้ว,Huai Kaeo,5023,18.884,99.327
310715,ต. เขาคอก,Khao Khok,3107,14.44,103.004
490108,ต. นาสีนวน,Na Si Nuan,4901,16.455,104.785
520118,ต. นิคมพัฒนา,Nikhom Phatthana,5201,18.445,99.545
410605,ต. พังงู,Phang Ngu,4106,17.257,103.117
910303,ต. อุไดเจริญ,Udai Charoen,9103,6.903,99.932
601007,ต. เขาทอง,Khao Thong,6010,15.567,100.161
800908,ต. กะปาง,Kapang,8009,8.029,99.683
270503,ต. ผักขะ,Phak Kha,2705,13.71,102.382
200901,ต. สัตหีบ,Sattahip,2009,12.688,100.889
330408,ต. รุง,Rung,3304,14.48,104.63
850407,ต. บางใหญ่,Bang Yai,8504,10.265,98.757
450903,ต. ภูเขาทอง,Phu Khao Thong,4509,16.398,104.228
801403,ต. ฉลอง,Chalong,8014,8.89,99.773
300206,ต. มาบตะโกเอน,Map Tako En,3002,14.57,102.385
230303,ต. วังตะเคียน,Wang Takhian,2303,12.478,102.531
400901,ต. หนองโก,Nong Ko,4009,16.727,103.11
350401,ต. ลุมพุก,Lumphuk,3504,15.643,104.323
300402,ต. คูขาด,Khu Khat,3004,15.445,102.407
502404,ต. สันติสุข,Santi Suk,5024,18.581,98.682
300605,ต. หนองขาม,Nong Kham,3006,14.931,102.506
301007,ต. หลุมข้าว,Lum Khao,3010,15.224,102.313
620801,ต. ทุ่งทราย,Thung Sai,6208,16.305,99.862
841601,ต. อิปัน,I Pan,8416,8.584,99.224
210310,ต. กองดิน,Kong Din,2103,12.815,101.792
270401,ต. วังน้ำเย็น,Wang Nam Yen,2704,13.517,102.166
302007,ต. หนองน้ำใส,Nong Nam Sai,3020,14.932,101.485
410411,ต. ปะโค,Pakho,4104,17.056,102.896
390409,ต. หนองกุงแก้ว,Nong Kung Kaeo,3904,17.149,102.073
411812,ต. สามัคคี,Samakkhi,4118,17.73,102.288
340503,ต. ขามป้อม,Kham Pom,3405,15.977,105.179
310804,ต. ปราสาท,Prasat,3108,14.362,103.109
311007,ต. โคกกลาง,Khok Klang,3110,14.949,102.862
801106,ต. บางรูป,Bang Rup,8011,8.4,99.279
410108,ต. เชียงยืน,Chiang Yuen,4101,17.431,102.651
600307,ต. หนองกระเจา,Nong Krachao,6003,15.901,100.395
710612,ต. รางสาลี่,Rang Sali,7106,13.866,99.543
421303,ต. ผาสามยอด,Pha Sam Yot,4213,17.228,102.066
520808,ต. เถินบุรี,Thoen Buri,5208,17.558,99.207
160409,ต. ซับตะเคียน,Sap Takhian,1604,15.112,101.327
311106,ต. ร่อนทอง,Ron Thong,3111,15.2,103.244
190205,ต. ท่าคล้อ,Tha Khlo,1902,14.712,100.993
421401,ต. หนองหิน,Nong Hin,4214,17.112,101.86
700513,ต. เขาขลุง,Khao Khlung,7005,13.798,99.728
350301,ต. กุดชุม,Kut Chum,3503,16.069,104.349
342005,ต. นาคาย,Na Khai,3420,15.417,105.108
550606,ต. ศรีภูมิ,Si Phum,5506,19.069,100.726
770402,ต. พงศ์ประศาสน์,Phong Prasat,7704,11.188,99.466
361207,ต. โคกกุง,Khok Kung,3612,16.111,102.154
801604,ต. แหลม,Laem,8016,7.97,100.192
380306,ต. ถ้ำเจริญ,,3803,18.208,103.497
420913,ต. ศรีสงคราม,Si Songkhram,4209,17.254,101.799
410115,ต. หนองไฮ,Nong Hai,4101,17.271,102.697
360611,ต. หนองบัวโคก,Nong Bua Khok,3606,15.448,101.854
450806,ต. คำพอุง,Kham Pha-Ung,4508,16.423,103.84
850502,ต. กำพวน,Kamphuan,8505,9.364,98.424
412204,ต. โนนทอง,Non Thong,4122,17.989,102.198
450705,ต. หนองใหญ่,Nong Yai,4507,16.401,103.998
601202,ต. ลำพยนต์,Lam Phayon,6012,15.32,100.573
502301,ต. ออนเหนือ,On Nuea,5023,18.793,99.308
400202,ต. ป่าหวายนั่ง,Pa Wai Nang,4002,16.609,102.65
630105,ต. หนองบัวเหนือ,Nong Bua Nuea,6301,16.923,99.049
480901,ต. นาหว้า,Na Wa,4809,17.471,104.06
360607,ต. ละหาน,Lahan,3606,15.629,101.938
260112,ต. เขาพระ,Khao Phra,2601,14.301,101.212
920904,ต. หนองปรือ,Nong Prue,9209,7.9,99.669
410902,ต. จำปี,Champi,4109,16.998,103.171
560505,ต. ห้วยลาน,Huai Lan,5605,19.37,100.04
510701,ต. บ้านธิ,Ban Thi,5107,18.614,99.19
160207,ต. หนองบัว,Nong Bua,1602,14.851,101.054
410702,ต. ทุ่งใหญ่,Thung Yai,4107,17.475,103.174
461102,ต. กุงเก่า,Kung Kao,4611,16.87,103.188
801104,ต. กุแหระ,Kurae,8011,8.194,99.337
310103,ต. เสม็ด,Samet,3101,14.941,103.098
930902,ต. นาปะขอ,Na Pakho,9309,7.435,100.197
340903,ต. ยาง,Yang,3409,14.634,105.011
340508,ต. นาแวง,Na Waeng,3405,16.011,105.329
570303,ต. ครึ่ง,Khrueng,5703,20.058,100.402
670402,ต. นาซำ,Na Sam,6704,17.026,101.217
550505,ต. ศิลาเพชร,Sila Phet,5505,19.097,100.957
640506,ต. หนองอ้อ,Nong O,6405,17.484,99.751
620404,ต. ป่าพุทรา,Pa Phutsa,6204,16.094,99.918
421202,ต. ท่าช้างคล้อง,Tha Chang Khlong,4212,17.019,102.09
840104,ต. ขุนทะเล,Khun Thale,8401,9.023,99.353
670109,ต. บ้านโคก,Ban Khok,6701,16.471,101.25
560306,ต. น้ำแวน,Nam Waen,5603,19.477,100.244
250211,ต. หนองกี่,Nong Ki,2502,14.068,101.841
640306,ต. หนองจิก,Nong Chik,6403,16.764,99.749
760304,ต. ท่าตะคร้อ,Tha Takhro,7603,13.099,99.749
660606,ต. ท่าขมิ้น,Tha Khamin,6606,16.025,100.2
801407,ต. เทพราช,Theppharat,8014,8.841,99.735
330506,ต. ปรือใหญ่,Prue Yai,3305,14.601,104.246
670803,ต. หนองแจง,Nong Chaeng,6708,15.877,100.985
312203,ต. สระบัว,Sa Bua,3122,15.32,103.077
301802,ต. เสมา,Sema,3018,14.982,101.777
670314,ต. น้ำชุน,Nam Chun,6703,16.739,101.143
570310,ต. ริมโขง,ริมโขง,5703,20.361,100.313
300808,ต. พันชนะ,Phan Chana,3008,15.27,101.689
230114,ต. แหลมกลัด,Laem Klat,2301,12.117,102.704
380601,ต. บึงโขงหลง,,3806,18.002,104.045
760511,ต. กลัดหลวง,Klat Luang,7605,12.801,99.732
320206,ต. เมืองบัว,Mueang Bua,3202,15.429,103.205
720903,ต. จรเข้สามพัน,Chorakhe Sam Phan,7209,14.317,99.85
550710,ต. ปงสนุก,Pong Sanuk,5507,18.6,100.648
250807,ต. หนองโพรง,Nong Phrong,2508,13.787,101.581
341008,ต. บ้านแมด,Ban Maet,3410,14.906,105.348
400406,ต. โนนทอง,Non Thong,4004,16.552,102.384
300905,ต. ค้างพลู,Khang Phlu,3009,15.149,101.973
412102,ต. แสงสว่าง,Saeng Sawang,4121,17.121,102.804
661003,ต. แหลมรัง,Laem Rang,6610,16.225,100.073
440608,ต. โนนแดง,Non Daeng,4406,15.903,103.08
650405,ต. บึงกอก,Bueng Kok,6504,16.7,100.011
670310,ต. บ้านติ้ว,Ban Tio,6703,16.782,101.357
801001,ต. นาบอน,Na Bon,8010,8.243,99.6
481103,ต. ดอนเตย,Don Toei,4811,17.798,104.108
410403,ต. เวียงคำ,Wiang Kham,4104,17.097,103.116
420303,ต. นาซ่าว,Na Sao,4203,17.814,101.663
180311,ต. วังหมัน,Wang Man,1803,15.171,99.916
380702,ต. ชุมภูพร,,3807,18.146,103.714
610706,ต. ทุ่งนางาม,Thung Na Ngam,6107,15.385,99.61
670602,ต. สระกรวด,Sa Kruat,6706,15.42,101.07
801501,ต. ขนอม,Khanom,8015,9.166,99.838
390205,ต. กุดดินจี่,Kut Din Chi,3902,17.349,102.273
530204,ต. น้ำอ่าง,Nam Ang,5302,17.456,100.215
302208,ต. หนองไม้ไผ่,Nong Mai Phai,3022,14.641,102.32
800301,ต. เขาแก้ว,Khao Kaeo,8003,8.374,99.742
430110,ต. ค่ายบกหวาน,Khai Bok Wan,4301,17.781,102.783
301710,ต. โนนรัง,Non Rang,3017,15.258,102.81
550902,ต. เปือ,Puea,5509,19.324,100.843
640711,ต. ปากน้ำ,Pak Nam,6407,17.233,99.925
841202,ต. พรุพี,Phru Phi,8412,8.707,99.391
950304,ต. ถ้ำทะลุ,Tham Thalu,9503,6.238,101.147
303205,ต. หนองยาง,Nong Yang,3032,14.93,102.287
810508,ต. คลองยา,Khlong Ya,8105,8.379,98.883
420112,ต. นาแขม,Na Khaem,4201,17.687,101.66
380102,ต. โนนสมบูรณ์,,3801,18.284,103.638
461502,ต. สำราญใต้,Samran Tai,4615,16.814,103.48
380109,ต. ชัยพร,,3801,18.24,103.839
841102,ต. ท่าเคย,Tha Khoei,8411,9.228,99.181
343301,ต. ตาเกา,Ta Kao,3433,14.568,104.919
260403,ต. ศรีษะกระบือ,Sisa Krabue,2604,14.043,100.986
431504,ต. วังหลวง,Wang Luang,4315,18.086,103.256
370402,ต. จานลาน,Chan Lan,3704,15.619,104.901
840806,ต. กะเปา,Kapao,8408,9.011,98.89
461403,ต. นิคมห้วยผึ้ง,Nikhom Huai Phueng,4614,16.675,103.909
490404,ต. หนองแคน,Nong Khaen,4904,16.76,104.492
840205,ต. กรูด,Krut,8402,9.103,99.549
160706,ต. หัวลำ,Hua Lam,1607,15.029,101.292
320511,ต. โชคนาสาม,Chok Na Sam,3205,14.544,103.28
710110,ต. หนองหญ้า,Nong Ya,7101,13.981,99.451
302201,ต. หนองบุนนาก,Nong Bunnak,3022,14.609,102.4
160116,ต. นิคมสร้างตนเอง,Nikhom Sang Ton-Eng,1601,14.824,100.732
461105,ต. นาตาล,Na Tan,4611,16.847,103.28
570514,ต. ทานตะวัน,Than Tawan,5705,19.47,99.832
540602,ต. บ้านกลาง,Ban Klang,5406,18.485,100.183
470404,ต. นาหัวบ่อ,Na Hua Bo,4704,17.226,103.917
342101,ต. โพธิ์ไทร,Pho Sai,3421,15.816,105.261
301411,ต. สะแกราช,Sakae Rat,3014,14.604,102.048
410602,ต. หนองเม็ก,Nong Mek,4106,17.355,103.169
820405,ต. หล่อยูง,Lo Yung,8204,8.198,98.358
551405,ต. เมืองจัง,Mueang Chang,5514,18.878,100.83
470902,ต. หนองบัวสิม,Nong Bua Sim,4709,17.841,103.859
300907,ต. บัลลังก์,Banlang,3009,15.223,101.928
471009,ต. บ่อแก้ว,Bo Kaeo,4710,17.863,103.626
670709,ต. บัววัฒนา,Bua Watthana,6707,15.953,101.034
820508,ต. เกาะคอเขา,Ko Kho Khao,8205,8.962,98.284
640202,ต. บ้านด่าน,Ban Dan,6402,17.048,99.549
520111,ต. พิชัย,Phichai,5201,18.316,99.571
502104,ต. หนองบัว,Nong Bua,5021,19.736,99.073
661201,ต. บ้านนา,Ban Na,6612,16.495,100.128
630205,ต. เกาะตะเภา,Ko Taphao,6302,17.11,99.011
410303,ต. อูบมุง,Up Mung,4103,17.087,102.564
560503,ต. บ้านถ้ำ,Ban Tham,5605,19.105,100.074
490705,ต. หนองสูงใต้,Nong Sung Tai,4907,16.388,104.382
301604,ต. หลุ่งตะเคียน,Lung Takhian,3016,15.12,102.638
470204,ต. โพธิไพศาล,Pho Phisan,4702,17.379,104.378
470814,ต. หนองแวงใต้,Nong Waeng Tai,4708,17.724,103.76
321009,ต. กระเทียม,Krathiam,3210,14.604,103.673
471208,ต. โคกสี,Khok Si,4712,17.605,103.446
760803,ต. วังจันทร์,Wang Chan,7608,12.942,99.735
650903,ต. ไทรย้อย,Sai Yoi,6509,16.452,100.634
320203,ต. ไพรขลา,Phrai Khla,3202,15.395,103.556
700719,ต. หนองกวาง,Nong Kwang,7007,13.747,99.597
260113,ต. พรหมณี,Phrommani,2601,14.264,101.164
570116,ต. ป่าอ้อดอนชัย,Pa O Don Chai,5701,19.768,99.819
200616,ต. หนองเหียง,Nong Hiang,2006,13.464,101.33
601103,ต. วังม้า,Wang Ma,6011,15.686,99.871
481201,ต. วังยาง,Wang Yang,4812,17.063,104.442
710605,ต. หนองขาว,Nong Khao,7106,14.055,99.613
810501,ต. อ่าวลึกใต้,Ao Luek Tai,8105,8.386,98.707
340717,ต. นากระแซง,Na Krasaeng,3407,14.87,104.908
650410,ต. ท่านางงาม,Tha Nang Ngam,6504,16.81,100.114
920501,ต. บ่อหิน,Bo Hin,9205,7.593,99.345
410701,ต. ทุ่งฝน,Thung Fon,4107,17.478,103.263
340804,ต. บ้านตูม,Ban Tum,3408,14.608,105.241
800907,ต. เขาโร,Khao Ro,8009,8.047,99.594
380305,ต. บัวตูม,,3803,18.072,103.364
610305,ต. บ่อยาง,Bo Yang,6103,15.592,99.715
220506,ต. ฉมัน,Cha Man,2205,12.817,102.224
720305,ต. วังคัน,Wang Khan,7203,14.937,99.666
670703,ต. บ้านโภชน์,Ban Phot,6707,15.933,100.928
841103,ต. คลองไทร,Khlong Sai,8411,9.2,99.165
700304,ต. ท่าเคย,Tha Khoei,7003,13.522,99.42
470809,ต. นาซอ,Na So,4708,17.674,103.848
270610,ต. หนองสังข์,Nong Sang,2706,13.804,102.539
411807,ต. โสมเยี่ยม,Som Yiam,4118,17.823,102.207
480111,ต. คำเตย,Kham Toei,4801,17.21,104.709
670710,ต. หนองไผ่,Nong Phai,6707,16.004,101.037
390602,ต. นาแก,Na Kae,3906,17.396,102.078
640902,ต. ไทยชนะศึก,Thai Chana Suek,6409,17.376,99.589
470408,ต. สว่าง,Sawang,4704,17.367,103.981
180506,ต. ดงคอน,Dong Khon,1805,14.976,100.135
600306,ต. บางเคียน,Bang Khian,6003,15.806,100.176
191201,ต. แสลงพัน,Salaeng Phan,1912,14.745,101.116
520401,ต. ทุ่งงาม,Thung Ngam,5204,18.071,99.244
360804,ต. โคกสะอาด,Khok Sa-At,3608,15.778,101.699
480802,ต. นาเดื่อ,Na Duea,4808,17.555,104.333
930702,ต. เขาปู่,Khao Pu,9307,7.701,99.833
301705,ต. ตลาดไทร,Talat Sai,3017,15.109,102.773
570404,ต. แม่ลอย,,5704,19.573,100.063
360701,ต. บ้านชวน,Ban Chuan,3607,15.518,101.653
